countrynum,statenum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId,RtCode,area.buff,area.PA.TOT,prop.PA.TOT,area.PA.I.IV,prop.PA.I.IV,Alt_mean,mainoccG,sp_richness.NONNAT,abundance.NONNAT,sp_richness,abundance,hf00,hf05,hf10,hf13,hf09,npp,Alt_mean2
840,52,61,BLAND,1,38.3512407,-91.8060379,19,24,0,1,1,52_61,5524908.662,0,0,0,0,209.75,Mosaic,53,436,53,436,11,11,11,11,6.709244156,2.126537919,43995.0625
840,52,62,OSAGE BEACH,1,38.1619747,-92.5999229,19,24,0,1,1,52_62,6542010.368,0,0,0,0,232.4545455,For,36,220,35,218,26.5,32,21,21,17.40573251,2.615895629,54035.1157
840,52,64,MILLWOOD,1,39.1033113,-91.1438533,31,22,0,1,1,52_64,5346647.846,0,0,0,0,201,Herb,41,272,40,271,15,15,15,15,3.250036001,1.807271123,40401
840,52,66,LACLEDE,1,39.7948327,-93.1267409,32,22,0,1,1,52_66,4685257.498,9420.625449,0.002010695,9420.625449,0.002010695,238.125,Herb,36,273,35,272,25,21,25,24,16.47156353,1.778051138,56703.51563
840,52,67,KEARNEY,1,39.3970207,-94.5010299,32,22,0,1,1,52_67,4865591.705,0,0,0,0,280.4444444,Herb,39,363,39,363,18,16,17,16,7.543636719,1.954755157,78649.08642
840,52,68,KIRKSVILLE,1,40.1681387,-92.5154419,32,22,0,1,1,52_68,5404326.296,0,0,0,0,290.3,Herb,32,484,32,484,17,12,14,14.5,16.33333333,1.921382874,84274.09
840,52,7,CP GIRARDEAU,1,37.3066269,-89.526555,5,26,0,1,1,52_7,5024258.056,0,0,0,0,122.875,Urban,22,369,20,284,38,38,38,38,39.75480576,1.843873024,15098.26563
840,52,70,MCFALL,1,40.1002567,-94.1422189,32,22,0,1,1,52_70,5398909.27,0,0,0,0,254.5555556,Herb,48,387,48,387,10,10,10,10,2.386492593,1.701464057,64798.53086
840,52,71,NEW POINT,1,40.025462,-95.0331182,32,22,0,1,1,52_71,4389140.208,0,0,0,0,303,Herb,39,277,37,275,16,16,16,16,6.215389633,1.456323743,91809
840,52,8,CASCADE,1,37.2598585,-90.3074923,19,24,0,1,1,52_8,4015183.525,353254.5726,0.087979683,0,0,222.6666667,For,35,220,35,220,9,9,9,9,2.363633355,3.081569791,49580.44444
840,53,1,LIBBY DAM,1,48.3571764,-115.0332204,64,10,0,1,1,53_1,4405938.307,0,0,0,0,914,For,39,203,38,197,16,16,16,16,9,2.272022724,835396
840,53,103,St. Mary 2,1,48.808387,-113.41292,65,10,0,1,1,53_103,4672270.471,0,0,0,0,1377.125,For,27,585,27,585,14,9,10,10,8.089935439,1.18811512,1896473.266
840,53,105,Whitlash,1,48.682302,-111.46974,38,11,0,1,1,53_105,4336950.725,0,0,0,0,1017.666667,Herb,18,200,17,193,10,10,10,10,1.625,0.605561048,1035645.444
840,53,13,ST REGIS,1,47.2997227,-115.1044549,64,10,0,1,1,53_13,4541510.828,0,0,0,0,903,For,39,295,38,293,19,16,19,17,17.51004457,2.539308608,815409
840,53,137,GLEN,1,45.3790727,-112.6419759,65,10,0,1,1,53_137,4502641.053,0,0,0,0,1609,Herb,8,198,8,198,10,10,10,10,4.53430934,0.849778533,2588881
840,53,138,WILLOW CREEK 2,1,45.9146442,-111.763656,65,10,0,1,1,53_138,4513964.243,0,0,0,0,1402.571429,Herb,23,215,22,202,12,12,12,12,8.000020822,0.548351407,1967206.612
840,53,14,POLSON,1,47.7185447,-114.2006069,65,10,0,1,1,53_14,4342750.551,0,0,0,0,938.25,Herb,22,508,19,455,23,22,23,21,11.4973423,2.211429596,880313.0625
840,53,15,ARLEE,1,47.1824757,-113.9489899,64,10,0,1,1,53_15,4544516.479,0,0,0,0,1163.5,For,26,223,26,223,8,8,8,8,2.250338614,1.913385828,1353732.25
840,53,16,AUGUSTA,1,47.3060617,-112.4118119,65,10,0,1,1,53_16,4617185.9,0,0,0,0,1415,Herb,18,326,17,321,9,9,9,9,1.250069102,0.989419281,2002225
840,53,17,GREAT FALLS,1,47.4941887,-111.2628629,38,11,0,1,1,53_17,5157313.601,0,0,0,0,1043.714286,Urban,16,200,14,117,39,39,39,39,43.39818627,0.926058054,1089339.51
840,53,176,SKALKHO-RYE,1,46.0090781,-113.8492175,64,10,0,1,1,53_176,5606131.333,540.0840193,9.63E-05,540.0840193,9.63E-05,2188.222222,For,18,131,18,131,8,8,8,8,2.562501043,1.105684042,4788316.494
840,53,18,HIGHWOOD,1,47.5054097,-110.8958659,39,17,0,1,1,53_18,5142823.445,0,0,0,0,1018.777778,Herb,24,269,23,267,10,10,10,10,2.250207322,1.200828393,1037908.16
840,53,19,LEROY,1,47.7874097,-109.4150839,39,17,0,1,1,53_19,5029435.115,0,0,0,0,998.2222222,Herb,21,167,21,167,10,10,10,10,2.011910968,0.825992465,996447.6049
840,53,2,KALISPELL,1,48.1080187,-114.4619289,65,10,0,1,1,53_2,5900093.773,2194211.555,0.371894353,0,0,967.7272727,For,39,334,38,330,16,12,14.5,13,4.561684661,2.247723937,936496.0744
840,53,23,CIRCLE,1,47.548833,-105.812316,39,17,0,1,1,53_23,4626937.135,0,0,0,0,802.2857143,Herb,25,431,23,417,11,11,11,11,1.6,0.747662425,643662.3673
840,53,25,WOODMAN,1,46.9175377,-114.4626919,64,10,0,1,1,53_25,4695127.949,158548.6414,0.033768758,0,0,1149.111111,For,26,171,26,171,9,9,9,9,2.25328517,2.280019641,1320456.346
840,53,26,CLINTON,1,46.7236933,-113.6681583,64,10,0,1,1,53_26,5598457.739,0,0,0,0,1113.111111,For,33,225,33,225,8,8,8,8,9.877794674,1.927534461,1239016.346
840,53,27,ELLISTON,1,46.6205137,-112.4949499,65,10,0,1,1,53_27,4601306.585,0,0,0,0,1499.285714,Herb,21,204,21,204,11,11,11,11,1.852419933,1.415108244,2247857.653
840,53,28,BOULDER,1,46.1235467,-111.9188609,65,10,0,1,1,53_28,4776289.701,0,0,0,0,1416.285714,Herb,15,138,15,138,11,11,11,11,5.820620877,0.653133214,2005865.224
840,53,29,TWO DOT,1,46.3295907,-110.0515279,65,17,0,1,1,53_29,5026194.996,0,0,0,0,1488.555556,Herb,24,338,24,338,10,10,10,10,3.107417447,0.928211093,2215797.642
840,53,34,LOCATE,1,46.4973888,-105.0895338,39,17,0,1,1,53_34,4298085.783,0,0,0,0,880.4444444,Herb,26,349,24,333,11,11,11,11,3.250835121,0.896838099,775182.4198
840,53,35,WEBSTER,1,46.1128407,-104.4950949,39,17,0,1,1,53_35,4348221.039,0,0,0,0,976.8571429,Herb,17,305,17,305,11,11,11,11,3.983742237,1.01156497,954249.8776
840,53,36,SULA,1,45.8507057,-113.9522469,64,10,0,1,1,53_36,5978257.794,0,0,0,0,1387.636364,Herb,26,252,26,252,11,11.5,11.5,11.5,4.54668757,1.707923174,1925534.678
840,53,39,CHESTNUT,1,45.5761407,-110.7878949,64,10,0,1,1,53_39,4448573.447,0,0,0,0,1829,For,34,374,34,374,9,9,9,9,2.404903071,1.317298253,3345241
840,53,4,HAY LAKE,1,48.9576837,-112.3253929,38,11,0,1,1,53_4,4339839.45,0,0,0,0,1219.285714,Herb,17,237,16,231,11,11,11,11,3.250007828,0.722440928,1486657.653
840,53,40,REED POINT,1,45.7251707,-109.5466543,65,17,0,1,1,53_40,4913270.118,0,0,0,0,1182.222222,Herb,37,370,34,342,15,12,14,14,16.31613255,0.891301662,1397649.383
840,53,41,LAUREL,1,45.5642095,-108.7802397,39,10,0,1,1,53_41,4524057.389,0,0,0,0,1053.444444,Herb,37,260,33,206,14,12,15,13,5.74074173,0.996801198,1109745.198
840,53,43,BRANDENBERG,1,45.8279275,-106.4290921,39,17,0,1,1,53_43,4389487.759,0,0,0,0,878.875,Herb,28,589,28,589,11,11,11,11,4.250022332,0.865157485,772421.2656
840,53,46,BEAVERHEAD,1,44.5869032,-112.025803,65,10,0,1,1,53_46,2926398.382,59217.56125,0.020235646,59217.56125,0.020235646,2029.25,Mosaic,19,303,19,303,9,9,9,9,0,1.150590539,4117855.563
840,53,47,RED ROCK,1,44.5987327,-111.5237969,65,10,0,1,1,53_47,4750947.569,1241745.153,0.261367892,1241745.153,0.261367892,2102,For,22,206,22,206,9,9,9,9,1.250026226,0.989111692,4418404
840,53,6,VIRGELLE,1,48.0610003,-110.3321782,38,11,0,1,1,53_6,3559336.997,0,0,0,0,870.3333333,Herb,17,222,16,219,15,15,15,15,5.438421488,0.743971467,757480.1111
840,53,63,THOMPSON RIV,1,47.6497425,-115.17429,64,10,0,1,1,53_63,4608562.702,0,0,0,0,1091.857143,For,24,126,24,126,8,8,8,8,1.255745224,2.368602276,1192152.02
840,53,64,NINEMILE,1,47.0312302,-114.3938692,64,10,0,1,1,53_64,4644782.65,0,0,0,0,935.8888889,Shrub,41,433,40,429,14.5,11,12,11.5,10.53363214,2.095472455,875888.0123
840,53,7,CLEVELAND,1,48.2967897,-109.0648339,39,11,0,1,1,53_7,4620637.254,0,0,0,0,1016.428571,Herb,18,177,18,177,11,11,11,11,2.142857143,1.05093505,1033127.041
840,53,74,PABLO RES.,1,47.6601727,-114.1345589,65,10,0,1,1,53_74,4380269.582,0,0,0,0,980.8,Herb,36,485,34,457,27,24,28,24,23.33971825,1.740526557,961968.64
840,53,75,FISH CREEK,1,46.9078696,-114.8109307,64,10,0,1,1,53_75,5611927.725,0,0,0,0,1220.3,For,25,189,25,189,8,8,8,8,1.251287971,2.168061018,1489132.09
840,53,8,HARLEM,1,48.3824357,-108.7144099,38,11,0,1,1,53_8,4362229.016,0,0,0,0,818.7777778,Herb,14,238,13,237,11,11,11,11,11.2,0.942667305,670397.0494
840,53,86,PAINTED ROCK,1,45.7461729,-114.4473183,64,10,0,1,1,53_86,4503414.811,879316.5231,0.195255503,879316.5231,0.195255503,1652.75,For,25,218,25,218,8,8,8,8,0,1.98843503,2731582.563
840,53,87,WISE RIVER,1,45.5347235,-113.0794573,65,10,0,1,1,53_87,8643094.625,0,0,0,0,2183,For,24,191,24,191,8,8,8,8,0,1.204109251,4765489
840,53,9,MALTA,1,48.2200197,-107.868382,38,11,0,1,1,53_9,4383133.659,0,0,0,0,795.875,Herb,17,276,17,276,11,11,11,11,3.256973815,0.955585659,633417.0156
840,53,900,LOGAN PASS,1,48.6915527,-113.5308299,64,10,0,1,3,53_900,4980682.642,4980682.507,0.999999973,4980682.507,0.999999973,1769.444444,For,31,289,31,289,8,8,8,8,7.428571429,0.872539341,3130933.642
840,53,901,VICTOR,1,46.3310791,-114.1724926,65,10,0,1,3,53_901,6892121.738,0,0,0,0,1121.5,Herb,22,337,21,261,21,19,19.5,20,8.018256982,1.388656497,1257762.25
840,53,902,THREEMILE WA,1,46.5749907,-113.831439,65,10,0,1,3,53_902,6013980.819,0,0,0,0,1825.6,For,22,179,22,179,8,8,8,8,2.875,2.024729252,3332815.36
840,53,903,CRAMER CREEK,1,46.7256818,-113.589985,65,10,0,1,3,53_903,4533225.573,381531.8055,0.084163428,0,0,1266.625,For,30,316,30,316,8,8,8,8,11.7311759,1.435408473,1604338.891
840,53,906,ELEVATION MT,1,46.8935108,-113.3867024,65,10,0,1,3,53_906,4526569.934,0,0,0,0,1251.714286,For,23,214,23,214,8,8,8,8,1.323366329,2.138533354,1566788.653
840,53,97,LIMA,1,44.5611413,-112.710893,65,10,0,1,1,53_97,4420141.956,0,0,0,0,2228,Herb,28,208,28,208,9,9,9,9,1.251256128,0.687684536,4963984
840,54,1,JULIAN,1,40.5520447,-95.7947529,32,22,0,1,1,54_1,4646370.783,0,0,0,0,328.6,Herb,37,235,34,229,16,16,16,16,11.65959513,1.135211647,107977.96
840,54,12,GRETNA,1,41.1764063,-96.1391528,32,22,0,1,1,54_12,4419001.308,0,0,0,0,340,Herb,20,317,18,292,36.5,36.5,36.5,36.5,39.69656906,1.331446886,115600
840,54,13,IRVINGTON,1,41.34351,-96.08125,32,22,0,1,1,54_13,4484341.185,0,0,0,0,382.75,Herb,24,644,22,455,30,30,30,30,33.20123024,1.643946886,146497.5625
840,54,130,AGATE 2,1,42.2789651,-103.6599064,36,18,0,1,1,54_130,4434664.393,0,0,0,0,1417.555556,Herb,12,313,12,313,10,10,10,10,4.960426283,0.899913877,2009463.753
840,54,14,SURPRISE,1,41.1630727,-97.3498079,34,19,0,1,1,54_14,4356978.562,0,0,0,0,492.875,Herb,30,510,27,495,16,16,16,16,3.212334067,1.037401557,242925.7656
840,54,15,RICHLAND,1,41.4820177,-97.1945039,32,22,0,1,1,54_15,5617118.24,0,0,0,0,451.375,Herb,31,363,29,355,16,16,18,16,2.5413145,1.217642705,203739.3906
840,54,17,PETERSBURG,1,41.8865107,-98.0363319,34,19,0,1,1,54_17,5743569.907,0,0,0,0,617.5454545,Herb,30,300,29,299,16,16,16,16,7.000528622,1.160433054,381362.3884
840,54,2,JOHNSON,1,40.4650912,-96.0668798,32,22,0,1,1,54_2,5754313.34,0,0,0,0,355.8888889,Herb,31,199,31,199,15,15,15,15,3.174090215,1.281003952,126656.9012
840,54,20,PAXTON,1,41.1634457,-101.2702409,36,18,0,1,1,54_20,4355427.292,0,0,0,0,916.3333333,Herb,30,449,27,412,17.5,17.5,17.5,17.5,13.29289732,1.083538413,839666.7778
840,54,22,THURSTON,1,42.1915702,-96.7354923,32,22,0,1,1,54_22,4176150.187,0,0,0,0,445.75,Herb,25,345,25,345,19,16,18,17,14.57555056,1.0703125,198693.0625
840,54,25,EAGLE CREEK,1,42.7695353,-98.5988124,34,11,0,1,1,54_25,6023032.492,0,0,0,0,486.875,Herb,32,317,32,317,10,10,10,10,3.909272224,1.356975853,237047.2656
840,54,27,SWAN LAKE,1,42.021567,-99.4624293,36,19,0,1,1,54_27,5162201.27,0,0,0,0,726.5,Herb,14,171,14,171,11,11,11,11,9.666666667,0.926058054,527802.25
840,54,31,KENNEDY,1,42.6521647,-100.5366606,36,19,0,1,1,54_31,4439015.45,0,0,0,0,874,Herb,31,268,30,267,11,11,11,11,7.93021067,0.976500988,763876
840,54,32,TABLE,1,41.1770247,-100.0548479,34,19,0,1,1,54_32,4846281.479,0,0,0,0,859.4,Herb,39,613,36,600,11,11,11,11,8.254704857,1.359128952,738568.36
840,54,34,GORDON,1,42.7324127,-102.2045289,36,19,0,1,1,54_34,4353605.278,0,0,0,0,1112,Herb,15,380,14,378,12,12,12,11,13,1.014794528,1236544
840,54,35,BRADY,1,40.9946407,-100.4720309,34,19,0,1,1,54_35,4614853.581,0,0,0,0,837,Herb,48,1145,47,1144,10,10,10,10,3.699731072,1.36281991,700569
840,54,37,RINGGOLD,1,41.7218051,-100.7705095,36,19,0,1,1,54_37,4105814.696,0,0,0,0,967.75,Herb,15,421,15,421,7,7,7,7,3.562500805,0.944512784,936540.0625
840,54,38,ARTHUR,1,41.4342597,-101.7086419,36,19,0,1,1,54_38,4506137.432,0,0,0,0,1104.875,Herb,27,534,24,510,11,11,11,11,5.964751387,0.922059536,1220748.766
840,54,39,CRESCENT LK,1,41.7858723,-102.4579398,36,19,0,1,1,54_39,5391681.132,3138773.082,0.582151096,3138773.082,0.582151096,1176.375,Herb,24,339,24,339,11,11,11,11,3.571428571,0.750430584,1383858.141
840,54,4,BELVIDERE,1,40.2199177,-97.5577459,34,19,0,1,1,54_4,4368364.028,0,0,0,0,462.5,Herb,30,199,27,191,17,16,16,16,11.06477404,1.208415389,213906.25
840,54,40,MURRAY LAKE,1,41.6980247,-103.9868089,36,18,0,1,1,54_40,5630643.563,0,0,0,0,1355.571429,Herb,23,687,21,666,10,10,10,10,4.085893552,0.930056602,1837573.898
840,54,41,BROWNLEE,1,42.2888847,-100.5364229,36,19,0,1,1,54_41,4574812.592,0,0,0,0,863.8333333,Herb,20,257,20,257,11,11,11,11,8.145229067,1.046321362,746208.0278
840,54,43,BEREA,1,42.1806217,-102.7815019,36,18,0,1,1,54_43,4355342.105,0,0,0,0,1201.285714,Herb,18,335,17,327,16,16,16,16,9.550145944,0.961737186,1443087.367
840,54,44,CRAWFORD,1,42.607185,-103.5836566,39,18,0,1,1,54_44,4476539.675,0,0,0,0,1239.833333,Herb,30,201,29,200,11,11,11,11,10.60713844,1.028174162,1537186.694
840,54,5,SEWARD,1,40.8872417,-97.1583399,34,19,0,1,1,54_5,5445070.751,0,0,0,0,452.4,Herb,23,241,21,236,19,17,20,17.5,13.70984936,1.217950284,204665.76
840,54,7,KEARNEY,1,40.6406757,-98.8760679,34,19,0,1,1,54_7,5801419.548,0,0,0,0,628.2222222,Herb,31,333,30,331,18,16,16,16,11.3833046,1.172736168,394663.1605
840,54,8,SUMNER,1,40.9376453,-99.5023032,34,19,0,1,1,54_8,4928022.491,0,0,0,0,738.25,Herb,31,399,31,399,10.5,10,10,10,10.50455642,1.456631362,545013.0625
840,54,900,OGLALA NAT. GRASS.,1,42.9298442,-103.875342,39,17,0,1,3,54_900,5666456.207,0,0,0,0,1178.6,Herb,7,421,7,421,10,10,10,10,2.428571429,0.883612216,1389097.96
840,54,901,Pine Ridge,1,42.7519425,-102.9147494,39,18,0,1,3,54_901,5774671.347,0,0,0,0,1154.3,Herb,25,254,25,254,10,10,10,10,4.57073164,1.404035449,1332408.49
840,55,101,BALD MTN.,1,41.833551,-119.6696108,89,9,0,1,1,55_101,5285407.004,4904407.503,0.927914823,4904407.503,0.927914823,1852.555556,Shrub,20,215,20,215,10,10,10,10,10.28571429,0.604945838,3431962.086
840,55,114,FALLON,1,39.4020097,-118.7255249,80,9,0,1,1,55_114,4355345.024,1909.803608,0.000438497,1909.803608,0.000438497,1186.5,Shrub,28,527,25,457,20,17,17,16,22.25,0.724593997,1407782.25
840,55,12,MIZPAH,1,40.328679,-114.8020439,88,9,0,1,1,55_12,5729894.348,0,0,0,0,1883.111111,Shrub,12,134,12,134,11,11,11,11,4.555721828,0.390563488,3546107.457
840,55,121,DARROUGHS HOT SPGS,1,38.8931842,-117.19377,80,9,0,1,1,55_121,7676419.287,0,0,0,0,1684.916667,Shrub,7,130,7,130,7,7,7,7,5.498591065,0.411581367,2838944.174
840,55,130,DESERT NWR,1,36.9477957,-115.2763589,80,9,0,1,1,55_130,8017747.85,8017747.646,0.999999975,8017747.646,0.999999975,986.0833333,Shrub,8,66,8,66,9,9,9,9,1.111111111,0.246924214,972360.3403
840,55,15,TOIYABE NF,1,39.0044442,-117.4662536,88,9,0,1,1,55_15,4230703.424,0,0,0,0,2021.857143,Shrub,19,247,19,247,11,11,11,11,3,0.539124012,4087906.306
840,55,16,EUREKA,1,39.5518146,-116.3870941,88,9,0,1,1,55_16,4996849.029,0,0,0,0,1856.625,Shrub,12,119,12,119,11,11,11,11,2.641060523,0.354269192,3447056.391
840,55,17,ILLIPAH,1,39.3621311,-115.2707624,88,9,0,1,1,55_17,3323065.825,0,0,0,0,1975.833333,Shrub,9,216,9,216,11,11,11,11,7.334866643,0.408095464,3903917.361
840,55,18,MAJORS PLACE,1,39.2075029,-114.4976522,88,9,0,1,1,55_18,7936459.124,0,0,0,0,1779.181818,Shrub,9,127,9,127,10,10,10,10,9.363636364,0.533126228,3165487.942
840,55,22,DOBBIN CREEK,1,38.8779597,-116.4033739,88,9,0,1,1,55_22,4826633.82,0,0,0,0,2053.285714,Shrub,9,280,9,280,11,11,11,11,3,0.576956198,4215982.224
840,55,27,HIKO,1,37.6075607,-115.0336839,80,9,0,1,1,55_27,4357020.388,0,0,0,0,1444.2,Shrub,8,89,8,89,10,10,10,10,8.666666667,0.427165359,2085713.64
840,55,28,CALIENTE,1,37.6959387,-114.7461089,80,9,0,1,1,55_28,4355229.644,0,0,0,0,1437,Shrub,11,77,11,77,3,3,3,3,2.462901497,0.433624506,2064969
840,55,29,BEATTY,1,36.9072027,-116.7617883,83,33,0,1,1,55_29,5672539.215,0,0,0,0,1047,Shrub,19,139,14,63,20.5,15.5,13,11.5,11.19815077,0.293676183,1096209
840,55,31,VAL OF FIRE,1,36.5012519,-114.7610923,83,33,0,1,1,55_31,4599880.187,0,0,0,0,626.8571429,Shrub,3,47,3,47,9,9,9,9,12.66666667,0.184793308,392949.8776
840,55,32,JEAN LAKE,1,35.7204427,-115.2094039,83,33,0,1,1,55_32,4365417.292,0,0,0,0,963,Shrub,7,80,7,80,7,8,8,8,4.251478331,0.251230329,927369
840,55,33,NELSON,1,35.7087118,-114.7110604,83,33,0,1,1,55_33,4407585.489,4407585.376,0.999999974,0,0,372.7142857,Shrub,15,82,15,82,10.5,11,11,11,12.94899035,0.168184057,138915.9388
840,55,4,MIDAS,1,41.2263817,-116.5900339,88,9,0,1,1,55_4,4424226.684,0,0,0,0,1643,Shrub,12,191,11,181,11,11,11,11,11,0.627706677,2699449
840,55,45,NIXON,1,39.9432554,-119.3834746,88,9,0,1,1,55_45,6971461.889,0,0,0,0,1205.454545,Shrub,6,38,6,38,9,9,9,9,5.838859558,0.534202754,1453120.661
840,55,6,RANCHOGRANDE,1,41.9460977,-114.0728079,88,9,0,1,1,55_6,5326989.504,0,0,0,0,1602.875,Shrub,31,328,31,328,10,10,10,10,2.166666667,0.712290823,2569208.266
840,55,7,SAND PASS,1,40.2636938,-119.7796496,80,9,0,1,1,55_7,4348948.451,0,0,0,0,1197.166667,Shrub,13,246,13,246,9,9,9,9,7.333333333,0.650775105,1433208.028
840,55,9,FISH CREEK,1,40.1686217,-117.1872779,88,9,0,1,1,55_9,4601180.961,0,0,0,0,1548,Shrub,27,199,25,193,10,10,10,10,2.263888756,0.585875988,2396304
840,55,901,COMINS LAKE,1,39.1598606,-114.8025242,88,9,0,1,3,55_901,4434635.688,1281017.741,0.288866512,0,0,2042.857143,Shrub,22,94,22,94,11,11,11,11,4.527375261,0.558193892,4173265.306
840,55,903,SHELDON NWR,1,41.5905187,-119.3053669,89,9,0,1,3,55_903,4599702.713,4406114.76,0.957912943,4406114.76,0.957912943,1968.857143,Shrub,16,230,16,230,11,11,11,11,3.250111205,0.538662657,3876398.449
840,55,905,AUSTIN,1,39.2077202,-117.0926751,88,9,0,1,3,55_905,3988085.425,0,0,0,0,2207,For,26,154,26,154,9,9,9,9,2.280863333,0.471764281,4870849
840,55,906,ASH MEADOWS,1,36.4907307,-116.3432079,83,33,0,1,3,55_906,6808923.481,6808777.88,0.999978616,6169732.324,0.906124491,688.5454545,Bare,16,123,16,123,8,8,8,8,0.259496339,0.18233268,474094.843
840,55,907,VIRGIN CREEK,1,41.7723066,-119.1199346,89,9,0,1,3,55_907,1479710.992,1479710.957,0.999999977,1479710.957,0.999999977,1560,Shrub,30,311,28,300,11,11,11,11,3.251190186,0.47545521,2433600
124,56,13,ESCUMINAC,1,46.99828,-64.83911,28,14,0,1,1,56_13,4773562.274,0,0,0,0,14.44444444,For,40,489,40,489,13,10,10,12,9.86284097,1.855560958,208.6419753
124,56,137,MAQUAPIT LK.,1,45.90808,-66.25363,28,14,0,1,1,56_137,13230988.49,2487089.864,0.187974607,2487089.864,0.187974607,55.45833333,For,38,379,38,379,12,10,10,11,8.869677353,2.204970439,3075.626736
124,56,15,LAUVERGOT,1,47.26688,-65.29641,28,14,0,1,1,56_15,4607783.094,0,0,0,0,103.7142857,For,39,268,38,263,14,11,11,13,7.968102932,2.61312747,10756.65306
124,56,21,NAPADOGAN,1,46.40997,-66.9302,28,14,0,1,1,56_21,4400761.052,0,0,0,0,291.7142857,For,39,308,39,308,6,6,6,6,6,2.516650279,85097.22449
124,56,22,MINTO,1,46.01228,-66.18177,28,14,0,1,1,56_22,9094994.989,4064099.279,0.446850084,4064099.279,0.446850084,52.46666667,For,41,333,41,333,12,10.5,10.5,10.5,14.63642688,2.806594451,2752.751111
124,56,25,BLACKVILLE,1,46.5308,-65.85627,28,14,0,1,1,56_25,5333462.892,0,0,0,0,72.9,For,42,273,42,273,8,8,8,8,1.256249607,2.739542246,5314.41
124,56,26,RED BANK,1,46.95989,-65.79167,28,14,0,1,1,56_26,6930520.447,0,0,0,0,38.78571429,For,41,348,39,293,32.5,22.5,21.5,22.5,20.67752608,2.61312747,1504.331633
124,56,29,RICHIBUCTO,1,46.73222,-64.96499,28,14,0,1,1,56_29,12368735.3,1544429.387,0.124865586,1530823.587,0.123765571,18.05263158,For,38,449,37,448,31,21,21,21,23.82378974,2.292630434,325.8975069
124,56,31,JOLICURE,1,45.86972,-64.29218,28,14,0,1,1,56_31,4479684.119,0,0,0,0,14.75,Herb,32,469,31,465,26,23,22,22,16.82931232,2.193590045,217.5625
124,56,33,OAK HILL,1,45.33027,-67.42583,28,14,0,1,1,56_33,4413852.595,0,0,0,0,90.42857143,For,37,216,37,216,9,9,9,9,9,3.223978877,8177.326531
124,56,38,PENNFIELD RG,1,45.08596,-66.65618,28,14,0,1,1,56_38,4411689.581,0,0,0,0,43.75,For,30,297,30,297,13.5,13,13,13.5,5.420532124,3.226747036,1914.0625
124,56,40,MCDOUGALL LAKE,1,45.18486,-66.77426,28,14,0,1,1,56_40,4557148.821,0,0,0,0,39.85714286,For,34,256,34,256,10,9,9,9,9.005168915,3.042507291,1588.591837
124,56,41,HAMPTON,1,45.63438,-65.79995,28,14,0,1,1,56_41,6056405.204,0,0,0,0,99.09090909,For,38,289,38,289,15,11,13,11,6.570910374,2.744771123,9819.008264
124,56,42,PENOBSQUIS,1,45.76289,-65.04924,28,14,0,1,1,56_42,4703468.772,0,0,0,0,219.2857143,For,41,389,41,389,9,8,8.5,9,1.275067478,2.556532979,48086.22449
124,56,44,WASHADEMOAK,0,45.71386,-65.94536,28,14,0,1,1,56_44,4860904.075,0,0,0,0,47.25,For,27,177,27,177,9,9,9,9,8.334149599,2.960999012,2232.5625
124,56,7,KEDGEWICK RI,1,47.75451,-67.67612,29,14,0,1,1,56_7,4557450.95,0,0,0,0,196.6666667,For,35,244,35,244,4,4,4,4,0,2.359375,38677.77778
124,56,9,NEPISIGUIT,1,47.40475,-66.51451,29,14,0,1,1,56_9,4715340.411,505488.3071,0.107200809,505488.3071,0.107200809,305.8,For,33,275,33,275,8,8,8,8,0.107146978,2.309393466,93513.64
124,57,10,O'REGANS,1,47.86874,-59.19222,29,8,0,1,1,57_10,4655663.162,0,0,0,0,32.88888889,For,35,337,34,335,15,11,11,12,3.254516085,2.406434536,1081.679012
124,57,12,TERRA NOVA,1,48.64839,-53.87089,29,8,0,1,1,57_12,4567129.976,1089236.13,0.238494664,1089236.13,0.238494664,4.333333333,Water,21,140,21,140,6,6,6,6,2.602965951,2.074249506,18.77777778
124,57,121,WOODY POINT,1,49.4923,-57.92655,29,8,0,1,1,57_121,8677493.046,2548242.642,0.293661156,2548242.512,0.293661141,91.125,For,21,200,20,194,12,8,8,9,12.18304946,1.731606781,8303.765625
124,57,13,NW GANDER RIVER,1,48.84491,-55.50898,29,8,0,1,1,57_13,4567098.173,0,0,0,0,112.3,For,26,253,26,253,8,8,8,8,0,1.868479252,12611.29
124,57,14,BUCHANS,1,48.80759,-56.78723,29,8,0,1,1,57_14,4598968.943,0,0,0,0,257,For,28,253,28,253,8,8,8,8,6.125,1.20718503,66049
124,57,15,BURGEO ROAD,1,48.17505,-57.74377,29,8,0,1,1,57_15,4546496.201,0,0,0,0,366.5,Mosaic,27,299,27,299,8,8,8,8,0,0.966350853,134322.25
124,57,16,ST DAVIDS,1,48.22512,-58.84443,29,8,0,1,1,57_16,4691641.188,0,0,0,0,1,For,39,352,38,351,22,20,17.5,19,18.96219095,2.28155756,1
124,57,17,WAREHAM,1,49.0163,-53.88541,29,8,0,1,1,57_17,5893107.005,0,0,0,0,49.54545455,For,28,235,28,235,20,16.5,15,18,14.51541214,1.795890808,2454.752066
